"","deckID","number","name","location","deckName","color","cmc","manaCost","power","toughness","text","types","subtypes","colors","baseColors","splashes","powered","sphere","archetype"
"10416",296,1,"Mox Diamond","MB","Selesnya (GW) Rancor Aggro.txt","Colorless",0,"{0}",NA,NA,"If Mox Diamond would enter the battlefield, you may discard a land card instead. If you do, put Mox Diamond onto the battlefield. If you don't, put it into its owner's graveyard.
{T}: Add one mana of any color.","Artifact",NA,"green white","green white","-",FALSE,"aggro","-"
"10417",296,1,"Enlightened Tutor","MB","Selesnya (GW) Rancor Aggro.txt","White",1,"{W}",NA,NA,"Search your library for an artifact or enchantment card and reveal that card. Shuffle your library, then put the card on top of it.","Instant",NA,"green white","green white","-",FALSE,"aggro","-"
"10418",296,1,"Joraga Treespeaker","MB","Selesnya (GW) Rancor Aggro.txt","Green",1,"{G}","1","1","Level up {1}{G} ({1}{G}: Put a level counter on this. Level up only as a sorcery.)
LEVEL 1-4
1/2
{T}: Add {G}{G}.
LEVEL 5+
1/4
Elves you control have ""{T}: Add {G}{G}.""","Creature","Elf Druid","green white","green white","-",FALSE,"aggro","-"
"10419",296,1,"Kessig Prowler","MB","Selesnya (GW) Rancor Aggro.txt","Green",1,"{G}","2","1","{4}{G}: Transform Kessig Prowler.","Creature","Werewolf Horror","green white","green white","-",FALSE,"aggro","-"
"10420",296,1,"Path to Exile","MB","Selesnya (GW) Rancor Aggro.txt","White",1,"{W}",NA,NA,"Exile target creature. Its controller may search their library for a basic land card, put that card onto the battlefield tapped, then shuffle their library.","Instant",NA,"green white","green white","-",FALSE,"aggro","-"
"10421",296,1,"Rancor","MB","Selesnya (GW) Rancor Aggro.txt","Green",1,"{G}",NA,NA,"Enchant creature
Enchanted creature gets +2/+0 and has trample.
When Rancor is put into a graveyard from the battlefield, return Rancor to its owner's hand.","Enchantment","Aura","green white","green white","-",FALSE,"aggro","-"
"10422",296,1,"Scythe Leopard","MB","Selesnya (GW) Rancor Aggro.txt","Green",1,"{G}","1","1","Landfall — Whenever a land enters the battlefield under your control, Scythe Leopard gets +1/+1 until end of turn.","Creature","Cat","green white","green white","-",FALSE,"aggro","-"
"10423",296,1,"Student of Warfare","MB","Selesnya (GW) Rancor Aggro.txt","White",1,"{W}","1","1","Level up {W} ({W}: Put a level counter on this. Level up only as a sorcery.)
LEVEL 2-6
3/3
First strike
LEVEL 7+
4/4
Double strike","Creature","Human Knight","green white","green white","-",FALSE,"aggro","-"
"10424",296,1,"Accorder Paladin","MB","Selesnya (GW) Rancor Aggro.txt","White",2,"{1}{W}","3","1","Battle cry (Whenever this creature attacks, each other attacking creature gets +1/+0 until end of turn.)","Creature","Human Knight","green white","green white","-",FALSE,"aggro","-"
"10425",296,1,"Lotus Cobra","MB","Selesnya (GW) Rancor Aggro.txt","Green",2,"{1}{G}","2","1","Landfall — Whenever a land enters the battlefield under your control, you may add one mana of any color.","Creature","Snake","green white","green white","-",FALSE,"aggro","-"
"10426",296,1,"Scrapheap Scrounger","MB","Selesnya (GW) Rancor Aggro.txt","Colorless",2,"{2}","3","2","Scrapheap Scrounger can't block.
{1}{B}, Exile another creature card from your graveyard: Return Scrapheap Scrounger from your graveyard to the battlefield.","Artifact Creature","Construct","green white","green white","-",FALSE,"aggro","-"
"10427",296,1,"Selfless Spirit","MB","Selesnya (GW) Rancor Aggro.txt","White",2,"{1}{W}","2","1","Flying
Sacrifice Selfless Spirit: Creatures you control gain indestructible until end of turn.","Creature","Spirit Cleric","green white","green white","-",FALSE,"aggro","-"
"10428",296,1,"Thalia, Guardian of Thraben","MB","Selesnya (GW) Rancor Aggro.txt","White",2,"{1}{W}","2","1","First strike
Noncreature spells cost {1} more to cast.","Creature","Human Soldier","green white","green white","-",FALSE,"aggro","-"
"10429",296,1,"Umezawa's Jitte","MB","Selesnya (GW) Rancor Aggro.txt","Colorless",2,"{2}",NA,NA,"Whenever equipped creature deals combat damage, put two charge counters on Umezawa's Jitte.
Remove a charge counter from Umezawa's Jitte: Choose one —
• Equipped creature gets +2/+2 until end of turn.
• Target creature gets -1/-1 until end of turn.
• You gain 2 life.
Equip {2}","Artifact","Equipment","green white","green white","-",FALSE,"aggro","-"
"10430",296,1,"Winter Orb","MB","Selesnya (GW) Rancor Aggro.txt","Colorless",2,"{2}",NA,NA,"As long as Winter Orb is untapped, players can't untap more than one land during their untap steps.","Artifact",NA,"green white","green white","-",FALSE,"aggro","-"
"10431",296,1,"Hangarback Walker","MB","Selesnya (GW) Rancor Aggro.txt","Colorless",0,"{X}{X}","0","0","Hangarback Walker enters the battlefield with X +1/+1 counters on it.
When Hangarback Walker dies, create a 1/1 colorless Thopter artifact creature token with flying for each +1/+1 counter on Hangarback Walker.
{1}, {T}: Put a +1/+1 counter on Hangarback Walker.","Artifact Creature","Construct","green white","green white","-",FALSE,"aggro","-"
"10432",296,1,"Blade Splicer","MB","Selesnya (GW) Rancor Aggro.txt","White",3,"{2}{W}","1","1","When Blade Splicer enters the battlefield, create a 3/3 colorless Golem artifact creature token.
Golem creatures you control have first strike.","Creature","Human Artificer","green white","green white","-",FALSE,"aggro","-"
"10433",296,1,"Gideon of the Trials","MB","Selesnya (GW) Rancor Aggro.txt","White",3,"{1}{W}{W}",NA,NA,"+1: Until your next turn, prevent all damage target permanent would deal.
0: Until end of turn, Gideon of the Trials becomes a 4/4 Human Soldier creature with indestructible that's still a planeswalker. Prevent all damage that would be dealt to him this turn.
0: You get an emblem with ""As long as you control a Gideon planeswalker, you can't lose the game and your opponents can't win the game.""","Planeswalker","Gideon","green white","green white","-",FALSE,"aggro","-"
"10434",296,1,"Oblivion Ring","MB","Selesnya (GW) Rancor Aggro.txt","White",3,"{2}{W}",NA,NA,"When Oblivion Ring enters the battlefield, exile another target nonland permanent.
When Oblivion Ring leaves the battlefield, return the exiled card to the battlefield under its owner's control.","Enchantment",NA,"green white","green white","-",FALSE,"aggro","-"
"10435",296,1,"Reclamation Sage","MB","Selesnya (GW) Rancor Aggro.txt","Green",3,"{2}{G}","2","1","When Reclamation Sage enters the battlefield, you may destroy target artifact or enchantment.","Creature","Elf Shaman","green white","green white","-",FALSE,"aggro","-"
"10436",296,1,"Elspeth, Knight-Errant","MB","Selesnya (GW) Rancor Aggro.txt","White",4,"{2}{W}{W}",NA,NA,"+1: Create a 1/1 white Soldier creature token.
+1: Target creature gets +3/+3 and gains flying until end of turn.
−8: You get an emblem with ""Artifacts, creatures, enchantments, and lands you control have indestructible.""","Planeswalker","Elspeth","green white","green white","-",FALSE,"aggro","-"
"10437",296,1,"Garruk Relentless","MB","Selesnya (GW) Rancor Aggro.txt","Green",4,"{3}{G}",NA,NA,"When Garruk Relentless has two or fewer loyalty counters on him, transform him.
0: Garruk Relentless deals 3 damage to target creature. That creature deals damage equal to its power to him.
0: Create a 2/2 green Wolf creature token.","Planeswalker","Garruk","green white","green white","-",FALSE,"aggro","-"
"10438",296,1,"Gideon, Ally of Zendikar","MB","Selesnya (GW) Rancor Aggro.txt","White",4,"{2}{W}{W}",NA,NA,"+1: Until end of turn, Gideon, Ally of Zendikar becomes a 5/5 Human Soldier Ally creature with indestructible that's still a planeswalker. Prevent all damage that would be dealt to him this turn.
0: Create a 2/2 white Knight Ally creature token.
−4: You get an emblem with ""Creatures you control get +1/+1.""","Planeswalker","Gideon","green white","green white","-",FALSE,"aggro","-"
"10439",296,1,"Deranged Hermit","MB","Selesnya (GW) Rancor Aggro.txt","Green",5,"{3}{G}{G}","1","1","Echo {3}{G}{G} (At the beginning of your upkeep, if this came under your control since the beginning of your last upkeep, sacrifice it unless you pay its echo cost.)
When Deranged Hermit enters the battlefield, create four 1/1 green Squirrel creature tokens.
Squirrel creatures get +1/+1.","Creature","Elf","green white","green white","-",FALSE,"aggro","-"
"10440",297,1,"Plow Under","MB","Selesnya (GW) Reveillark Skullclamp Survival Tokens Midrange 11.24.18.dck","Green",5,"{3}{G}{G}",NA,NA,"Put two target lands on top of their owners' libraries.","Sorcery",NA,"green white","green white","-",FALSE,"midrange","-"
"10441",297,1,"Stirring Wildwood","MB","Selesnya (GW) Reveillark Skullclamp Survival Tokens Midrange 11.24.18.dck","Colorless",0,NA,NA,NA,"Stirring Wildwood enters the battlefield tapped.
{T}: Add {G} or {W}.
{1}{G}{W}: Until end of turn, Stirring Wildwood becomes a 3/4 green and white Elemental creature with reach. It's still a land.","Land",NA,"green white","green white","-",FALSE,"midrange","-"
"10442",297,1,"Brimaz, King of Oreskos","MB","Selesnya (GW) Reveillark Skullclamp Survival Tokens Midrange 11.24.18.dck","White",3,"{1}{W}{W}","3","4","Vigilance
Whenever Brimaz, King of Oreskos attacks, create a 1/1 white Cat Soldier creature token with vigilance that's attacking.
Whenever Brimaz blocks a creature, create a 1/1 white Cat Soldier creature token with vigilance that's blocking that creature.","Creature","Cat Soldier","green white","green white","-",FALSE,"midrange","-"
"10443",297,1,"Knight of Autumn","MB","Selesnya (GW) Reveillark Skullclamp Survival Tokens Midrange 11.24.18.dck","White Green",3,"{1}{G}{W}","2","1","When Knight of Autumn enters the battlefield, choose one —
• Put two +1/+1 counters on Knight of Autumn.
• Destroy target artifact or enchantment.
• You gain 4 life.","Creature","Dryad Knight","green white","green white","-",FALSE,"midrange","-"
"10444",297,1,"Survival of the Fittest","MB","Selesnya (GW) Reveillark Skullclamp Survival Tokens Midrange 11.24.18.dck","Green",2,"{1}{G}",NA,NA,"{G}, Discard a creature card: Search your library for a creature card, reveal that card, and put it into your hand. Then shuffle your library.","Enchantment",NA,"green white","green white","-",FALSE,"midrange","-"
"10445",297,1,"Blade Splicer","MB","Selesnya (GW) Reveillark Skullclamp Survival Tokens Midrange 11.24.18.dck","White",3,"{2}{W}","1","1","When Blade Splicer enters the battlefield, create a 3/3 colorless Golem artifact creature token.
Golem creatures you control have first strike.","Creature","Human Artificer","green white","green white","-",FALSE,"midrange","-"
"10446",297,1,"Mox Diamond","MB","Selesnya (GW) Reveillark Skullclamp Survival Tokens Midrange 11.24.18.dck","Colorless",0,"{0}",NA,NA,"If Mox Diamond would enter the battlefield, you may discard a land card instead. If you do, put Mox Diamond onto the battlefield. If you don't, put it into its owner's graveyard.
{T}: Add one mana of any color.","Artifact",NA,"green white","green white","-",FALSE,"midrange","-"
"10447",297,1,"Orzhov Signet","MB","Selesnya (GW) Reveillark Skullclamp Survival Tokens Midrange 11.24.18.dck","Colorless",2,"{2}",NA,NA,"{1}, {T}: Add {W}{B}.","Artifact",NA,"green white","green white","-",FALSE,"midrange","-"
"10448",297,1,"Fauna Shaman","MB","Selesnya (GW) Reveillark Skullclamp Survival Tokens Midrange 11.24.18.dck","Green",2,"{1}{G}","2","2","{G}, {T}, Discard a creature card: Search your library for a creature card, reveal it, and put it into your hand. Then shuffle your library.","Creature","Elf Shaman","green white","green white","-",FALSE,"midrange","-"
"10449",297,1,"Reveillark","MB","Selesnya (GW) Reveillark Skullclamp Survival Tokens Midrange 11.24.18.dck","White",5,"{4}{W}","4","3","Flying
When Reveillark leaves the battlefield, return up to two target creature cards with power 2 or less from your graveyard to the battlefield.
Evoke {5}{W} (You may cast this spell for its evoke cost. If you do, it's sacrificed when it enters the battlefield.)","Creature","Elemental","green white","green white","-",FALSE,"midrange","-"
"10450",297,1,"Garruk Relentless","MB","Selesnya (GW) Reveillark Skullclamp Survival Tokens Midrange 11.24.18.dck","Green",4,"{3}{G}",NA,NA,"When Garruk Relentless has two or fewer loyalty counters on him, transform him.
0: Garruk Relentless deals 3 damage to target creature. That creature deals damage equal to its power to him.
0: Create a 2/2 green Wolf creature token.","Planeswalker","Garruk","green white","green white","-",FALSE,"midrange","-"
"10451",297,1,"Wall of Roots","MB","Selesnya (GW) Reveillark Skullclamp Survival Tokens Midrange 11.24.18.dck","Green",2,"{1}{G}","0","5","Defender
Put a -0/-1 counter on Wall of Roots: Add {G}. Activate this ability only once each turn.","Creature","Plant Wall","green white","green white","-",FALSE,"midrange","-"
"10452",297,1,"Trostani Discordant","MB","Selesnya (GW) Reveillark Skullclamp Survival Tokens Midrange 11.24.18.dck","White Green",5,"{3}{G}{W}","1","4","Other creatures you control get +1/+1.
When Trostani Discordant enters the battlefield, create two 1/1 white Soldier creature tokens with lifelink.
At the beginning of your end step, each player gains control of all creatures they own.","Creature","Dryad","green white","green white","-",FALSE,"midrange","-"
"10453",297,1,"Mishra's Factory","MB","Selesnya (GW) Reveillark Skullclamp Survival Tokens Midrange 11.24.18.dck","Colorless",0,NA,NA,NA,"{T}: Add {C}.
{1}: Mishra's Factory becomes a 2/2 Assembly-Worker artifact creature until end of turn. It's still a land.
{T}: Target Assembly-Worker creature gets +1/+1 until end of turn.","Land",NA,"green white","green white","-",FALSE,"midrange","-"
"10454",297,1,"Elspeth, Knight-Errant","MB","Selesnya (GW) Reveillark Skullclamp Survival Tokens Midrange 11.24.18.dck","White",4,"{2}{W}{W}",NA,NA,"+1: Create a 1/1 white Soldier creature token.
+1: Target creature gets +3/+3 and gains flying until end of turn.
−8: You get an emblem with ""Artifacts, creatures, enchantments, and lands you control have indestructible.""","Planeswalker","Elspeth","green white","green white","-",FALSE,"midrange","-"
"10455",297,1,"Gideon, Ally of Zendikar","MB","Selesnya (GW) Reveillark Skullclamp Survival Tokens Midrange 11.24.18.dck","White",4,"{2}{W}{W}",NA,NA,"+1: Until end of turn, Gideon, Ally of Zendikar becomes a 5/5 Human Soldier Ally creature with indestructible that's still a planeswalker. Prevent all damage that would be dealt to him this turn.
0: Create a 2/2 white Knight Ally creature token.
−4: You get an emblem with ""Creatures you control get +1/+1.""","Planeswalker","Gideon","green white","green white","-",FALSE,"midrange","-"
"10456",297,1,"Restoration Angel","MB","Selesnya (GW) Reveillark Skullclamp Survival Tokens Midrange 11.24.18.dck","White",4,"{3}{W}","3","4","Flash
Flying
When Restoration Angel enters the battlefield, you may exile target non-Angel creature you control, then return that card to the battlefield under your control.","Creature","Angel","green white","green white","-",FALSE,"midrange","-"
