deckID,number,name,location,deckName,color,cmc,manaCost,power,toughness,text,types,subtypes
304,1,Memory Lapse,MB,Simic (UG) Natural Order Midrange 6.30.18.txt,Blue,2,{1}{U},NA,NA,"Counter target spell. If that spell is countered this way, put it on top of its owner's library instead of into that player's graveyard.",Instant,NA
304,1,Regrowth,MB,Simic (UG) Natural Order Midrange 6.30.18.txt,Green,2,{1}{G},NA,NA,Return target card from your graveyard to your hand.,Sorcery,NA
304,1,"Rofellos, Llanowar Emissary",MB,Simic (UG) Natural Order Midrange 6.30.18.txt,Green,2,{G}{G},2,1,{T}: Add {G} for each Forest you control.,Creature,Elf Druid
304,1,Dismember,MB,Simic (UG) Natural Order Midrange 6.30.18.txt,Colorless,3,{1}{B/P}{B/P},NA,NA,"({B/P} can be paid with either {B} or 2 life.)
Target creature gets -5/-5 until end of turn.",Instant,NA
304,1,Man-o'-War,MB,Simic (UG) Natural Order Midrange 6.30.18.txt,Blue,3,{2}{U},2,2,"When Man-o'-War enters the battlefield, return target creature to its owner's hand.",Creature,Jellyfish
304,1,Manglehorn,MB,Simic (UG) Natural Order Midrange 6.30.18.txt,Green,3,{2}{G},2,2,"When Manglehorn enters the battlefield, you may destroy target artifact.
Artifacts your opponents control enter the battlefield tapped.",Creature,Beast
304,1,"Nissa, Vastwood Seer",MB,Simic (UG) Natural Order Midrange 6.30.18.txt,Green,3,{2}{G},2,2,"When Nissa, Vastwood Seer enters the battlefield, you may search your library for a basic Forest card, reveal it, put it into your hand, then shuffle your library.
Whenever a land enters the battlefield under your control, if you control seven or more lands, exile Nissa, then return her to the battlefield transformed under her owner's control.",Creature,Elf Scout
304,1,Sword of Body and Mind,MB,Simic (UG) Natural Order Midrange 6.30.18.txt,Colorless,3,{3},NA,NA,"Equipped creature gets +2/+2 and has protection from green and from blue.
Whenever equipped creature deals combat damage to a player, you create a 2/2 green Wolf creature token and that player puts the top ten cards of their library into their graveyard.
Equip {2}",Artifact,Equipment
304,1,Tireless Tracker,MB,Simic (UG) Natural Order Midrange 6.30.18.txt,Green,3,{2}{G},3,2,"Whenever a land enters the battlefield under your control, investigate. (Create a colorless Clue artifact token with ""{2}, Sacrifice this artifact: Draw a card."")
Whenever you sacrifice a Clue, put a +1/+1 counter on Tireless Tracker.",Creature,Human Scout
304,1,Yavimaya Elder,MB,Simic (UG) Natural Order Midrange 6.30.18.txt,Green,3,{1}{G}{G},2,1,"When Yavimaya Elder dies, you may search your library for up to two basic land cards, reveal them, put them into your hand, then shuffle your library.
{2}, Sacrifice Yavimaya Elder: Draw a card.",Creature,Human Druid
304,1,Natural Order,MB,Simic (UG) Natural Order Midrange 6.30.18.txt,Green,4,{2}{G}{G},NA,NA,"As an additional cost to cast this spell, sacrifice a green creature.
Search your library for a green creature card and put it onto the battlefield. Then shuffle your library.",Sorcery,NA
304,1,Plow Under,MB,Simic (UG) Natural Order Midrange 6.30.18.txt,Green,5,{3}{G}{G},NA,NA,Put two target lands on top of their owners' libraries.,Sorcery,NA
304,1,Treachery,MB,Simic (UG) Natural Order Midrange 6.30.18.txt,Blue,5,{3}{U}{U},NA,NA,"Enchant creature
When Treachery enters the battlefield, untap up to five lands.
You control enchanted creature.",Enchantment,Aura
304,1,Verdurous Gearhulk,MB,Simic (UG) Natural Order Midrange 6.30.18.txt,Green,5,{3}{G}{G},4,4,"Trample
When Verdurous Gearhulk enters the battlefield, distribute four +1/+1 counters among any number of target creatures you control.",Artifact Creature,Construct
304,1,Carnage Tyrant,MB,Simic (UG) Natural Order Midrange 6.30.18.txt,Green,6,{4}{G}{G},7,6,"This spell can't be countered.
Trample, hexproof",Creature,Dinosaur
304,1,Consecrated Sphinx,MB,Simic (UG) Natural Order Midrange 6.30.18.txt,Blue,6,{4}{U}{U},4,6,"Flying
Whenever an opponent draws a card, you may draw two cards.",Creature,Sphinx
304,1,Primeval Titan,MB,Simic (UG) Natural Order Midrange 6.30.18.txt,Green,6,{4}{G}{G},6,6,"Trample
Whenever Primeval Titan enters the battlefield or attacks, you may search your library for up to two land cards, put them onto the battlefield tapped, then shuffle your library.",Creature,Giant
304,1,Craterhoof Behemoth,MB,Simic (UG) Natural Order Midrange 6.30.18.txt,Green,8,{5}{G}{G}{G},5,5,"Haste
When Craterhoof Behemoth enters the battlefield, creatures you control gain trample and get +X/+X until end of turn, where X is the number of creatures you control.",Creature,Beast
305,1,Glen Elendra Archmage,MB,Simic (UG) Natural Order Midrange 7.7.18.dck,Blue,4,{3}{U},2,2,"Flying
{U}, Sacrifice Glen Elendra Archmage: Counter target noncreature spell.
Persist (When this creature dies, if it had no -1/-1 counters on it, return it to the battlefield under its owner's control with a -1/-1 counter on it.)",Creature,Faerie Wizard
305,1,Sensei's Divining Top,MB,Simic (UG) Natural Order Midrange 7.7.18.dck,Colorless,1,{1},NA,NA,"{1}: Look at the top three cards of your library, then put them back in any order.
{T}: Draw a card, then put Sensei's Divining Top on top of its owner's library.",Artifact,NA
305,1,Vedalken Shackles,MB,Simic (UG) Natural Order Midrange 7.7.18.dck,Colorless,3,{3},NA,NA,"You may choose not to untap Vedalken Shackles during your untap step.
{2}, {T}: Gain control of target creature with power less than or equal to the number of Islands you control for as long as Vedalken Shackles remains tapped.",Artifact,NA
305,1,"Rofellos, Llanowar Emissary",MB,Simic (UG) Natural Order Midrange 7.7.18.dck,Green,2,{G}{G},2,1,{T}: Add {G} for each Forest you control.,Creature,Elf Druid
305,1,"Edric, Spymaster of Trest",MB,Simic (UG) Natural Order Midrange 7.7.18.dck,Blue Green,3,{1}{G}{U},2,2,"Whenever a creature deals combat damage to one of your opponents, its controller may draw a card.",Creature,Elf Rogue
305,1,Woodfall Primus,MB,Simic (UG) Natural Order Midrange 7.7.18.dck,Green,8,{5}{G}{G}{G},6,6,"Trample
When Woodfall Primus enters the battlefield, destroy target noncreature permanent.
Persist (When this creature dies, if it had no -1/-1 counters on it, return it to the battlefield under its owner's control with a -1/-1 counter on it.)",Creature,Treefolk Shaman
305,1,Hangarback Walker,MB,Simic (UG) Natural Order Midrange 7.7.18.dck,Colorless,0,{X}{X},0,0,"Hangarback Walker enters the battlefield with X +1/+1 counters on it.
When Hangarback Walker dies, create a 1/1 colorless Thopter artifact creature token with flying for each +1/+1 counter on Hangarback Walker.
{1}, {T}: Put a +1/+1 counter on Hangarback Walker.",Artifact Creature,Construct
305,1,City of Brass,MB,Simic (UG) Natural Order Midrange 7.7.18.dck,Colorless,0,NA,NA,NA,"Whenever City of Brass becomes tapped, it deals 1 damage to you.
{T}: Add one mana of any color.",Land,NA
305,1,Misty Rainforest,MB,Simic (UG) Natural Order Midrange 7.7.18.dck,Colorless,0,NA,NA,NA,"{T}, Pay 1 life, Sacrifice Misty Rainforest: Search your library for a Forest or Island card, put it onto the battlefield, then shuffle your library.",Land,NA
305,1,Reclamation Sage,MB,Simic (UG) Natural Order Midrange 7.7.18.dck,Green,3,{2}{G},2,1,"When Reclamation Sage enters the battlefield, you may destroy target artifact or enchantment.",Creature,Elf Shaman
305,1,Green Sun's Zenith,MB,Simic (UG) Natural Order Midrange 7.7.18.dck,Green,1,{X}{G},NA,NA,"Search your library for a green creature card with converted mana cost X or less, put it onto the battlefield, then shuffle your library. Shuffle Green Sun's Zenith into its owner's library.",Sorcery,NA
305,1,Elvish Mystic,MB,Simic (UG) Natural Order Midrange 7.7.18.dck,Green,1,{G},1,1,{T}: Add {G}.,Creature,Elf Druid
305,1,Oath of Nissa,MB,Simic (UG) Natural Order Midrange 7.7.18.dck,Green,1,{G},NA,NA,"When Oath of Nissa enters the battlefield, look at the top three cards of your library. You may reveal a creature, land, or planeswalker card from among them and put it into your hand. Put the rest on the bottom of your library in any order.
You may spend mana as though it were mana of any color to cast planeswalker spells.",Enchantment,NA
305,1,Lotus Cobra,MB,Simic (UG) Natural Order Midrange 7.7.18.dck,Green,2,{1}{G},2,1,"Landfall — Whenever a land enters the battlefield under your control, you may add one mana of any color.",Creature,Snake
305,1,Gaea's Cradle,MB,Simic (UG) Natural Order Midrange 7.7.18.dck,Colorless,0,NA,NA,NA,{T}: Add {G} for each creature you control.,Land,NA
305,1,Fact or Fiction,MB,Simic (UG) Natural Order Midrange 7.7.18.dck,Blue,4,{3}{U},NA,NA,Reveal the top five cards of your library. An opponent separates those cards into two piles. Put one pile into your hand and the other into your graveyard.,Instant,NA
305,1,Breeding Pool,MB,Simic (UG) Natural Order Midrange 7.7.18.dck,Colorless,0,NA,NA,NA,"({T}: Add {G} or {U}.)
As Breeding Pool enters the battlefield, you may pay 2 life. If you don't, Breeding Pool enters the battlefield tapped.",Land,Forest Island
305,1,Wall of Roots,MB,Simic (UG) Natural Order Midrange 7.7.18.dck,Green,2,{1}{G},0,5,"Defender
Put a -0/-1 counter on Wall of Roots: Add {G}. Activate this ability only once each turn.",Creature,Plant Wall
305,1,Craterhoof Behemoth,MB,Simic (UG) Natural Order Midrange 7.7.18.dck,Green,8,{5}{G}{G}{G},5,5,"Haste
When Craterhoof Behemoth enters the battlefield, creatures you control gain trample and get +X/+X until end of turn, where X is the number of creatures you control.",Creature,Beast
305,1,Mulldrifter,MB,Simic (UG) Natural Order Midrange 7.7.18.dck,Blue,5,{4}{U},2,2,"Flying
When Mulldrifter enters the battlefield, draw two cards.
Evoke {2}{U} (You may cast this spell for its evoke cost. If you do, it's sacrificed when it enters the battlefield.)",Creature,Elemental
305,1,Acidic Slime,MB,Simic (UG) Natural Order Midrange 7.7.18.dck,Green,5,{3}{G}{G},2,2,"Deathtouch (Any amount of damage this deals to a creature is enough to destroy it.)
When Acidic Slime enters the battlefield, destroy target artifact, enchantment, or land.",Creature,Ooze
305,1,Garruk Wildspeaker,MB,Simic (UG) Natural Order Midrange 7.7.18.dck,Green,4,{2}{G}{G},NA,NA,"+1: Untap two target lands.
−1: Create a 3/3 green Beast creature token.
−4: Creatures you control get +3/+3 and gain trample until end of turn.",Planeswalker,Garruk
305,1,Plow Under,MB,Simic (UG) Natural Order Midrange 7.7.18.dck,Green,5,{3}{G}{G},NA,NA,Put two target lands on top of their owners' libraries.,Sorcery,NA
305,1,Vendilion Clique,MB,Simic (UG) Natural Order Midrange 7.7.18.dck,Blue,3,{1}{U}{U},3,1,"Flash
Flying
When Vendilion Clique enters the battlefield, look at target player's hand. You may choose a nonland card from it. If you do, that player reveals the chosen card, puts it on the bottom of their library, then draws a card.",Creature,Faerie Wizard
305,1,Llanowar Elves,MB,Simic (UG) Natural Order Midrange 7.7.18.dck,Green,1,{G},1,1,{T}: Add {G}.,Creature,Elf Druid
305,1,"Polukranos, World Eater",MB,Simic (UG) Natural Order Midrange 7.7.18.dck,Green,4,{2}{G}{G},5,5,"{X}{X}{G}: Monstrosity X. (If this creature isn't monstrous, put X +1/+1 counters on it and it becomes monstrous.)
When Polukranos, World Eater becomes monstrous, it deals X damage divided as you choose among any number of target creatures your opponents control. Each of those creatures deals damage equal to its power to Polukranos.",Creature,Hydra
305,1,"Jace, the Mind Sculptor",MB,Simic (UG) Natural Order Midrange 7.7.18.dck,Blue,4,{2}{U}{U},NA,NA,"+2: Look at the top card of target player's library. You may put that card on the bottom of that player's library.
0: Draw three cards, then put two cards from your hand on top of your library in any order.
−1: Return target creature to its owner's hand.
−12: Exile all cards from target player's library, then that player shuffles their hand into their library.",Planeswalker,Jace
305,1,Natural Order,MB,Simic (UG) Natural Order Midrange 7.7.18.dck,Green,4,{2}{G}{G},NA,NA,"As an additional cost to cast this spell, sacrifice a green creature.
Search your library for a green creature card and put it onto the battlefield. Then shuffle your library.",Sorcery,NA
305,1,Raging Ravine,SB,Simic (UG) Natural Order Midrange 7.7.18.dck,Colorless,0,NA,NA,NA,"Raging Ravine enters the battlefield tapped.
{T}: Add {R} or {G}.
{2}{R}{G}: Until end of turn, Raging Ravine becomes a 3/3 red and green Elemental creature with ""Whenever this creature attacks, put a +1/+1 counter on it."" It's still a land.",Land,NA
305,1,Flesh Carver,SB,Simic (UG) Natural Order Midrange 7.7.18.dck,Black,3,{2}{B},2,2,"Intimidate (This creature can't be blocked except by artifact creatures and/or creatures that share a color with it.)
{1}{B}, Sacrifice another creature: Put two +1/+1 counters on Flesh Carver.
When Flesh Carver dies, create an X/X black Horror creature token, where X is Flesh Carver's power.",Creature,Human Wizard
305,1,Ajani Vengeant,SB,Simic (UG) Natural Order Midrange 7.7.18.dck,White Red,4,{2}{R}{W},NA,NA,"+1: Target permanent doesn't untap during its controller's next untap step.
−2: Ajani Vengeant deals 3 damage to any target and you gain 3 life.
−7: Destroy all lands target player controls.",Planeswalker,Ajani
305,1,Recurring Nightmare,SB,Simic (UG) Natural Order Midrange 7.7.18.dck,Black,3,{2}{B},NA,NA,"Sacrifice a creature, Return Recurring Nightmare to its owner's hand: Return target creature card from your graveyard to the battlefield. Activate this ability only any time you could cast a sorcery.",Enchantment,NA
305,1,"Brimaz, King of Oreskos",SB,Simic (UG) Natural Order Midrange 7.7.18.dck,White,3,{1}{W}{W},3,4,"Vigilance
Whenever Brimaz, King of Oreskos attacks, create a 1/1 white Cat Soldier creature token with vigilance that's attacking.
Whenever Brimaz blocks a creature, create a 1/1 white Cat Soldier creature token with vigilance that's blocking that creature.",Creature,Cat Soldier
305,1,Cloudgoat Ranger,SB,Simic (UG) Natural Order Midrange 7.7.18.dck,White,5,{3}{W}{W},3,3,"When Cloudgoat Ranger enters the battlefield, create three 1/1 white Kithkin Soldier creature tokens.
Tap three untapped Kithkin you control: Cloudgoat Ranger gets +2/+0 and gains flying until end of turn.",Creature,Giant Warrior
305,1,Watery Grave,SB,Simic (UG) Natural Order Midrange 7.7.18.dck,Colorless,0,NA,NA,NA,"({T}: Add {U} or {B}.)
As Watery Grave enters the battlefield, you may pay 2 life. If you don't, it enters the battlefield tapped.",Land,Island Swamp
305,1,Remand,SB,Simic (UG) Natural Order Midrange 7.7.18.dck,Blue,2,{1}{U},NA,NA,"Counter target spell. If that spell is countered this way, put it into its owner's hand instead of into that player's graveyard.
Draw a card.",Instant,NA
305,1,Tendo Ice Bridge,SB,Simic (UG) Natural Order Midrange 7.7.18.dck,Colorless,0,NA,NA,NA,"Tendo Ice Bridge enters the battlefield with a charge counter on it.
{T}: Add {C}.
{T}, Remove a charge counter from Tendo Ice Bridge: Add one mana of any color.",Land,NA
305,1,Swords to Plowshares,SB,Simic (UG) Natural Order Midrange 7.7.18.dck,White,1,{W},NA,NA,Exile target creature. Its controller gains life equal to its power.,Instant,NA
305,1,Savannah,SB,Simic (UG) Natural Order Midrange 7.7.18.dck,Colorless,0,NA,NA,NA,({T}: Add {G} or {W}.),Land,Forest Plains
305,1,Dragonlord Atarka,SB,Simic (UG) Natural Order Midrange 7.7.18.dck,Red Green,7,{5}{R}{G},8,8,"Flying, trample
When Dragonlord Atarka enters the battlefield, it deals 5 damage divided as you choose among any number of target creatures and/or planeswalkers your opponents control.",Creature,Elder Dragon
305,1,Overgrown Tomb,SB,Simic (UG) Natural Order Midrange 7.7.18.dck,Colorless,0,NA,NA,NA,"({T}: Add {B} or {G}.)
As Overgrown Tomb enters the battlefield, you may pay 2 life. If you don't, it enters the battlefield tapped.",Land,Swamp Forest
305,1,"Tasigur, the Golden Fang",SB,Simic (UG) Natural Order Midrange 7.7.18.dck,Black,6,{5}{B},4,5,"Delve (Each card you exile from your graveyard while casting this spell pays for {1}.)
{2}{G/U}{G/U}: Put the top two cards of your library into your graveyard, then return a nonland card of an opponent's choice from your graveyard to your hand.",Creature,Human Shaman
305,1,Snuff Out,SB,Simic (UG) Natural Order Midrange 7.7.18.dck,Black,4,{3}{B},NA,NA,"If you control a Swamp, you may pay 4 life rather than pay this spell's mana cost.
Destroy target nonblack creature. It can't be regenerated.",Instant,NA
305,1,Oona's Prowler,SB,Simic (UG) Natural Order Midrange 7.7.18.dck,Black,2,{1}{B},3,1,"Flying
Discard a card: Oona's Prowler gets -2/-0 until end of turn. Any player may activate this ability.",Creature,Faerie Rogue
